City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Montreal,1976,Athletics,Athletics,20km walk,"FRENKEL, Peter",Men,GDR,East Germany,M,Bronze
Montreal,1976,Athletics,Athletics,100m,"QUARRIE, Donald",Men,JAM,Jamaica,M,Silver
Montreal,1976,Athletics,Athletics,pole vault,"ROBERTS, David Luther",Men,USA,United States,M,Bronze
Montreal,1976,Athletics,Athletics,400m,"FRAZIER, Herman Ronald",Men,USA,United States,M,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"HELTEN, Inge",Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,triple jump,"SANEEV, Viktor",Men,URS,Soviet Union,M,Gold
Montreal,1976,Athletics,Athletics,400m,"STROPAHL-STREIDT, Ellen",Women,GDR,East Germany,W,Bronze
Montreal,1976,Athletics,Athletics,5000m,"VIREN, Lasse",Men,FIN,Finland,M,Gold
Montreal,1976,Athletics,Athletics,4x100m relay,"ECKERT-WÖCKEL, Bärbel",Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"BREHMER-LATHAN, Christina",Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,10000m,"VIREN, Lasse",Men,FIN,Finland,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"JAREMSKI, Zbigniew",Men,POL,Poland,M,Silver
Montreal,1976,Athletics,Athletics,long jump,"WILLIAMS, Randel Luvelle",Men,USA,United States,M,Silver
Montreal,1976,Athletics,Athletics,4x100m relay,"KURRAT, Klaus-Dieter",Men,GDR,East Germany,M,Silver
Montreal,1976,Athletics,Athletics,10000m,"FOSTER, Brendan",Men,GBR,United Kingdom,M,Bronze
Montreal,1976,Athletics,Athletics,javelin throw,"NEMETH, Miklos",Men,HUN,Hungary,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"KLIMOVOCHA, Inta",Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,marathon,"SHORTER, Frank Charles",Men,USA,United States,M,Silver
Montreal,1976,Athletics,Athletics,shot put,"CHIZHOVA, Nadezhda",Women,URS,Soviet Union,W,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,"AKSENOVA, Lyudmila",Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,javelin throw,"MEGELEA, Gheorghe",Men,ROU,Romania,M,Bronze
Montreal,1976,Athletics,Athletics,5000m,"QUAX, Dick Theodorus",Men,NZL,New Zealand,M,Silver
Montreal,1976,Athletics,Athletics,20km walk,"REIMANN, Hans",Men,GDR,East Germany,M,Silver
Montreal,1976,Athletics,Athletics,high jump,"WSZOLA, Jacek",Men,POL,Poland,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"NEWHOUSE, Frederick Vaughn",Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,javelin throw,"FUCHS, Ruth",Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,4x100m relay,"GLANCE, Harvey Edward",Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"ROHDE, Brigitte",Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,long jump,"MCMILLAN, Catherine Laverne",Women,USA,United States,W,Silver
Montreal,1976,Athletics,Athletics,high jump,"BLAGOEVA-DIMITROVA, Yordanka",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Athletics,Athletics,400m hurdles,"GAVRILENKO, Yevgeni",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Athletics,Athletics,marathon,"LISMONT, Karel",Men,BEL,Belgium,M,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"POSSEKEL, Elvira",Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,4x100m relay,"STECHER, Renate",Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"BROWN, Benjamin Gene",Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,200m,"RICHTER-IRRGANG, Annegret",Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,200m,"QUARRIE, Donald",Men,JAM,Jamaica,M,Gold
Montreal,1976,Athletics,Athletics,10000m,"LOPES, Carlos",Men,POR,Portugal,M,Silver
Montreal,1976,Athletics,Athletics,400m,"NEWHOUSE, Frederick Vaughn",Men,USA,United States,M,Silver
Montreal,1976,Athletics,Athletics,javelin throw,"SIITONEN, Hannu Juhani",Men,FIN,Finland,M,Silver
Montreal,1976,Athletics,Athletics,pole vault,"KALLIOMÄKI, Antti Tapani",Men,FIN,Finland,M,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,"KOLESNIKOVA-ILYINA, Nadezhda",Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,110m hurdles,"DRUT, Guy",Men,FRA,France,M,Gold
Montreal,1976,Athletics,Athletics,triple jump,"DE OLIVEIRA, Joao Carlos",Men,BRA,Brazil,M,Bronze
Montreal,1976,Athletics,Athletics,hammer throw,"SPIRIDONOV, Aleksei",Men,URS,Soviet Union,M,Silver
Montreal,1976,Athletics,Athletics,discus throw,"HINZMANN, Gabriele",Women,GDR,East Germany,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"BORZOV, Valery",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Athletics,Athletics,long jump,"ALFEEVA, Lidia",Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,400m,"SZEWINSKA, Irena",Women,POL,Poland,W,Gold
Montreal,1976,Athletics,Athletics,shot put,"FIBINGEROVA, Helena",Women,TCH,Czechoslovakia,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"KOKOT, Manfred",Men,GDR,East Germany,M,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,"HOFMEISTER, Franz-Peter",Men,FRG,West Germany,M,Bronze
Montreal,1976,Athletics,Athletics,high jump,"SIMEONI, Sara",Women,ITA,Italy,W,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,"SCHMID, Harald",Men,FRG,West Germany,M,Bronze
Montreal,1976,Athletics,Athletics,4x400m relay,"GREENE-JILES, Pamela",Women,USA,United States,W,Silver
Montreal,1976,Athletics,Athletics,discus throw,"VERGOVA-PETKOVA, Maria",Women,BUL,Bulgaria,W,Silver
Montreal,1976,Athletics,Athletics,800m,"JUANTORENA, Alberto",Men,CUB,Cuba,M,Gold
Montreal,1976,Athletics,Athletics,discus throw,"WILKINS, Malcolm Maurice",Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,"SAPENTER, Deborah Elaine",Women,USA,United States,W,Silver
Montreal,1976,Athletics,Athletics,110m hurdles,"CASANAS RAMIREZ, Alejandro",Men,CUB,Cuba,M,Silver
Montreal,1976,Athletics,Athletics,1500m,"KLAPEZYNSKI-BRUNS, Ulrike",Women,GDR,East Germany,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"JONES, John Wesley",Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,100m,"HELTEN, Inge",Women,FRG,West Germany,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"AKSININ, Aleksandr",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"PROROCHENKO, Tatiana",Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,100m,"CRAWFORD, Hasely",Men,TRI,Trinidad and Tobago,M,Gold
Montreal,1976,Athletics,Athletics,4x100m relay,"ZHARKOVA-MASLAKOVA, Liudmila",Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,"KRONIGER, Annegret",Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,javelin throw,"BECKER-STEINER, Marion",Women,FRG,West Germany,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"GEORGIJEVSKI, Blagoje",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"SKERLATOVA, Girgina",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"OVECHKINA, Tatiana",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"MIKHAILOVA, Snezhana",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"LIEBERMAN, Nancy Lizabeth",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"ZAKHAROVA-NADIROVA, Tatiana",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"MARQUIS, Gail Annette",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"MAY, Scott Glenn",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"LEWIS, Charlotte",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"KORKIYA, Mikhail",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"KUPCHAK, Mitchell",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"METODIEVA, Penka",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"DANTLEY, Adrian Delano",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"JELOVAC, Vinko",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"KURVYAKOVA, Raisa",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"GIUROVA, Krassimira",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"COSIC, Kresimir",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"SHEPPARD, Steven",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"FERYABNIKOVA, Nelli",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"RUPSHENE, Angelia",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"FORD, Philip Jackson, Jr.",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"ROJCEWICZ, Susan Marie",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"CARR, Kenneth Alan",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"MYSHKIN, Anatoli",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"MAKAVEEVA, Petkana",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"ARZAMASKOV, Vladimir",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"SHUVAEVA-OLKHOVA, Nadezhda",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"DAVIS, Walter Paul",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"BOGDANOVA, Krasimira",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"BROGDEN, Cinderella Jane",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"SOLMAN, Damir",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"BARISHEVA-KOROSTELEVA, Olga",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"BELOV, Sergei",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"SLAVNIC, Zoran",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"DELIBASIC, Mirza",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"GRUNFELD, Ernest",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"DILOVA-BRAYNOVA, Diana",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"SUKHARNOVA, Olga",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"SEMENOVA, Iuliana",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"VARAJIC, Zarko",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"LAGARDE, Thomas Joseph",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"BUCKNER, William Quinn",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"ZAKHAROVA, Nadezhda",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"EDESHKO, Ivan",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"TKACHENKO, Vladimir",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"ZHARMUKHAMEDOV, Alzhan",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"KNEGO, Andro",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"GOLTCHEVA, Nadka",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"ROBERTS, Patricia Ann",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"BELOV, Aleksandr",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"ZIZIC, Rajko",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"HARRIS, Lusia Mae",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"HEAD, Patricia Sue",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"HUBBARD, Phillip Gregory",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"MAKEEV, Andrei",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"DUNKLE, Nancy Lynn",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"MEYERS, Ann Elizabeth",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"JERKOV, Zeljko",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"STOYANOVA, Maria",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"O'CONNOR, Mary Anne",Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,"STOYANOVA, Penka",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"SALNIKOV, Aleksandr",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"ARMSTRONG, Michael Taylor (Tate)",Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,"KICANOVIC, Dragan",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"KLIMOVA, Natalya",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"MILOSERDOV, Valeri",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"ZHIGILY, Vladimir",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,"DAUNENE, Tamara",Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,"DALIPAGIC, Drazen",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,"YORDANOVA, Todorka",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"CHTARKELOVA, Margarita",Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,"SIMPSON, Julienne Brazinski",Women,USA,United States,W,Silver
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),"GAMARRO, Pedro José",Men,VEN,Venezuela,M,Silver
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),"SAVCHENKO, Viktor",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),"SZCZERBA, Kazimierz",Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),"KOLEV, Vladimir",Men,BUL,Bulgaria,M,Bronze
Montreal,1976,Boxing,Boxing,71-75kg,"MARTINEZ SANCHEZ, Luis Felipe",Men,CUB,Cuba,M,Bronze
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),"DAVIS, Howard Edward, Jr.",Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),"SPINKS, Leonard, Jr.",Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),"TATE, John",Men,USA,United States,M,Bronze
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),"KOSEDOWSKI, Leszek",Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),"TOROSYAN, David",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),"LEONARD, Ray Charles",Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),"COWDELL, Patrick",Men,GBR,United Kingdom,M,Bronze
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),"STEVENSON, Teofilo",Men,CUB,Cuba,M,Gold
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),"PAREDES, Juan",Men,MEX,Mexico,M,Bronze
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),"MALDONADO, Orlando",Men,PUR,Puerto Rico*,M,Bronze
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),"HERRERA VERA, Angel",Men,CUB,Cuba,M,Gold
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),"DUVALON CARRION, Ramon",Men,CUB,Cuba,M,Silver
Montreal,1976,Boxing,Boxing,71-75kg,"SPINKS, Michael L.",Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),"DAFINOIU, Costica",Men,ROU,Romania,M,Bronze
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),"RANDOLPH, Leonard",Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),"HERNANDEZ PADRON, Jorge",Men,CUB,Cuba,M,Gold
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),"SIMON, Mircea",Men,ROU,Romania,M,Silver
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),"RUSEVSKI, Ace",Men,YUG,Yugoslavia,M,Bronze
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),"ZILBERMAN, Victor",Men,ROU,Romania,M,Bronze
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),"GARBEY, Rolando",Men,CUB,Cuba,M,Bronze
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),"GU, Young Jo",Men,PRK,"Korea, North",M,Gold
Montreal,1976,Boxing,Boxing,71-75kg,"RISKIEV, Rufat",Men,URS,Soviet Union,M,Silver
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),"HILL, Clarence",Men,BER,Bermuda*,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),"ALDAMA CABRERA, Andres",Men,CUB,Cuba,M,Silver
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),"BLAZYNSKI, Leszek",Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),"BACHFELD, Jochen",Men,GDR,East Germany,M,Gold
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),"SOLOMIN, Vasili",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),"LI, Byong Uk",Men,PRK,"Korea, North",M,Silver
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),"KACAR, Tadija",Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),"GORTAT, Janusz",Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),"POOLTARAT, Payao",Men,THA,Thailand,M,Bronze
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),"MOONEY, Charles Michael",Men,USA,United States,M,Silver
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),"NOWAKOWSKI, Richard",Men,GDR,East Germany,M,Silver
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),"CUTOV, Simion",Men,ROU,Romania,M,Silver
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),"RYBICKI, Jerzy",Men,POL,Poland,M,Gold
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),"SORIA CABRERA, Sixto",Men,CUB,Cuba,M,Silver
Montreal,1976,Boxing,Boxing,71-75kg,"NASTAC, Alexandru",Men,ROU,Romania,M,Bronze
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),"RYBAKOV, Viktor",Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),"SKRICEK, Reinhard",Men,FRG,West Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"HELM, Rüdiger",Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"ROGOV, Aleksandr",Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"OPARA, Jerzy",Men,POL,Poland,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DEGTYAREV, Aleksandr",Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"DIBA, Vasile",Men,ROU,Romania,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GOPOVA-TROFIMOVA, Nina",Women,URS,Soviet Union,W,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"CHUKHRAI, Sergei",Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"DIBA, Vasile",Men,ROU,Romania,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BISCHOF, Frank-Peter",Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"LJUBEK, Matija",Men,YUG,Yugoslavia,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"MENENDEZ RODRIGUEZ, Herminio",Men,ESP,Spain,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"ZIRZOW, Carola",Women,GDR,East Germany,W,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"ROMANOVSKY, Vladimir",Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"MATTERN, Joachim",Men,GDR,East Germany,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BAKO, Zoltan",Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DUVIGNEAU, Bernd",Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PFEFFER, Anna",Women,HUN,Hungary,W,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"PETRENKO, Sergei",Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"SERHEI, Larion",Men,ROU,Romania,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"LEHNERT, Jürgen",Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"SZABO, Istvan",Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"YURCHENKO, Vasili",Men,URS,Soviet Union,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"FILATOV, Yuri",Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"OLBRICHT, Bernd",Men,GDR,East Germany,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"CSAPO, Geza",Men,HUN,Hungary,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"BUDAY, Tamas",Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"NAGORNYI, Sergei",Men,URS,Soviet Union,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"NAGORNYI, Sergei",Men,URS,Soviet Union,M,Gold
